all_data1,all_data2,all_data3,all_data4,all_data5,all_data6,all_data7,all_data8
shKdm4a/c-VC24,Kdm4c2,0.0830428633810322,0.00563773413388789,0.00226438240405388,0.000153727670888882,32.7233333333333,0.0723417813807025
shKdm4a/c-VC24,L1 A,0.429778931630791,0.05446165319397,0.0266448403677487,0.00337643832379302,28.7866666666667,0.0611010092660785
shKdm4a/c-VC24,L1 GF,2.16595009105186,0.280561004255433,0.0105252623192632,0.00136336390138625,30.1266666666667,0.0723417813807034
shKdm4a/c-VC24,L1 TF,1.07798218304286,0.156596177441038,0.0758871802746905,0.0110239691664023,27.2766666666667,0.119303534454489
shKdm4a/c-VC24,ORF1a,1.20163604952685,0.14646590610097,0.69898496708951,0.0851983981306431,24.0733333333333,0.0351188458428426
shKdm4a/c-VC24,ORF2a,2.15596436608572,0.349583137341829,1.09429370126074,0.177436432288845,23.4266666666667,0.158219257150745
shKdm4a/c-VC24,Poc1B,1.17012825320612,0.166404004578499,0.0227183205831299,0.00323077364551512,29.3966666666667,0.194250697124446
shScr-Ctrl25,L1 TF,1,0.101281664125764,0.0467140390198419,0.00473127560996548,23.355,0.091923881554253
shScr-Ctrl25,L1 GF,1,0.0852710927076649,0.000984491702070565,8.39486831971859e-05,28.9233333333333,0.0472581562625261
shScr-Ctrl25,L1 A,1,0.0983535679126598,0.0504733854250029,0.00496423754117987,23.2433333333333,0.0850490054811537
shScr-Ctrl25,ORF1a,1,0.132608008620659,0.399149193178325,0.0529303796499202,20.26,0.153948043183407
shScr-Ctrl25,ORF2a,1,0.130047105814974,0.359733395002706,0.0467822868850968,20.41,0.149331845230681
shScr-Ctrl25,ETnERV3,1,0.115363998398394,0.000979952879403815,0.000113051282410043,28.93,0.121655250605965
shScr-Ctrl25,Dazl,1,0.0909070705738747,0.00119812986059942,0.000108918475794178,28.64,0.0655743852430194
shScr-Ctrl25,Poc1B,1,0.159274049285537,0.00253288975517776,0.000403423607701014,27.56,0.199749843554383
shScr-Ctrl25,HSPC,1,0.128061573143567,1.36761928024602,0.175139476489778,18.4833333333333,0.14571661996263
shScr-Ctrl25,ATP5b,1,0.0968769968196749,0.731197647213714,0.0708362321436768,19.3866666666667,0.0814452781524713
shScr-Ctrl25,Kdm4a,1,0.14356788616547,0.0202631180414221,0.00290913302432836,24.56,0.173205080756888
shScr-Ctrl25,Kdm4c,1,0.08245431333698,0.00515432777645663,0.000424996557521454,26.535,0.0353553390593254
shScr-Ctrl25,Kdm4c2,1,0.103278073906877,0.0158981201891045,0.00164192723187075,24.91,0.0964365076099292
shScr-VC25,L1 TF,2.75426364921659,0.257553680818074,0.128662779580436,0.0120313726954394,21.9133333333333,0.0776745346515396
shScr-VC25,L1 GF,4.69133979692751,0.367899242817135,0.00461858510166854,0.000362193751751513,26.7133333333333,0.0251661147842344
shScr-VC25,L1 A,1.07425264801328,0.0824701532208423,0.0542211679470043,0.00416254782957461,23.16,0.0100000000000016
shScr-VC25,ORF1a,2.29739670999406,0.223320117763104,0.917004043204669,0.0891380448256317,19.08,0.086602540378443
shScr-VC25,ORF2a,1.52978969352399,0.121365251911626,0.550316440091533,0.0436591341055277,19.8166666666667,0.0305505046330402
shScr-VC25,ETnERV3,9.02128741636638,0.737229687100319,0.00884043657959764,0.000722450354655931,25.7766666666667,0.0416333199893218
shScr-VC25,Dazl,3.9815587164129,0.44414956147984,0.0047704243898642,0.000532148852181134,26.6666666666667,0.117189305541647
shScr-VC25,Poc1B,1.16742780375697,0.0997650901238531,0.0029569659240457,0.000252693974699093,27.3566666666667,0.0550757054728607
shScr-VC25,HSPC,0.970410231493538,0.108876019478726,1.32715174233857,0.148900943395547,18.5466666666667,0.118462370959446
shScr-VC25,ATP5b,1.03049202032929,0.107380444171597,0.753493340737287,0.0785163281350353,19.3633333333333,0.102143689640298
