	VC10.Ctrl_S1.bam	VC11.Ctrl_S3.bam	VC35B.Ctrl_S5.bam	VC35C.Ctrl_S7.bam	VC10.VC_S2.bam	VC11.VC_S4.bam	VC35B.VC_S6.bam	VC35C.VC_S8.bam
Atg14	8.31804845650293	8.3371434686509	8.15949673609275	8.22719194732268	8.19103417887673	8.47368966970651	8.48103903853276	8.45183259587343
Ktn1	10.3496026238271	10.2751018990102	10.0479140922159	10.218050470946	10.37181108654	10.2757030855599	10.1839862477593	10.2235016498475
Gm6055	8.52903080363751	8.38724691123029	8.53651969965738	8.53622300956447	8.49052228240991	8.54362282945375	8.54985388312735	8.56689506524983
Peli2	7.7815614814246	7.81029127242101	7.2480199648615	7.23944362599504	8.1133544240869	8.13026088437893	7.25064896289008	7.34693533242304
Gm6498	6.57410305987636	6.55059165585983	6.70739563514083	6.68137575554171	6.60690531826723	6.69281906910723	6.69184775243849	6.53026473054313
6720456H20Rik	7.01957662132783	7.12699233946291	7.10023715922494	7.08344988315977	7.09755962542756	7.11718191549269	7.13314288552922	7.12342551079372
Otx2	6.82713837559789	7.09918800798192	7.39917633496318	7.53161551270509	6.73576492128562	7.05232690630637	7.69097530785218	7.75886946083269
Exoc5	8.92587455676536	9.06801363128245	8.97324852929175	9.06524717122112	8.99014660076961	8.90379994115516	9.01105447292357	8.90664903708542
Mudeng	7.98710176050782	8.03524490792643	8.07150976307092	7.92395099996809	8.1133544240869	8.03853729312197	7.8486538404155	7.9576183709912
Naa30	9.27353752977456	9.24124976445335	9.14440017723172	9.08327274866164	9.42528505551723	9.309499315696	9.2020439594567	9.18990059542244
1700011H14Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Slc35f4	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.31044822022519
3632451O06Rik	7.97683527031591	7.94385567776993	7.9340410699899	7.89500266257242	8.05879723915999	7.91642743213992	8.02500354771544	7.82127315294356
Olfr722	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr723	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr724	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr725	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr726	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr727	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr728	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr729	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr730	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr731	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr732	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr733	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr734	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr735	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tlr11	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr736	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr738	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr739	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr740	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr741	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr742	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr743	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr744	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr745	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr746	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr747	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr748	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr749	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ttc5	8.03719798798121	8.13133692069002	8.30843573589916	8.21211621034228	8.01337939861008	8.1351669089714	8.29529455840562	8.37574956566846
Gm10916	7.31446257174033	7.20545746855721	7.23428240963351	7.38067604939398	7.31512527962932	7.28715748730206	7.04497156111419	7.38147485483184
Ccnb1ip1	7.95604249799235	7.88557200290733	8.07800134619903	8.03336779009936	7.96022045188002	7.8928591158762	8.11312026607825	8.08033137387882
Parp2	8.54906598415952	8.55498721975145	8.65427012998845	8.79944032989923	8.42913556448279	8.40387609190815	8.71605485676814	8.78574727549066
Tep1	7.86350298785392	7.86550483720062	7.44487660605753	7.46244580384531	8.07541351726967	8.04906500143507	7.82737886979875	7.55797237724245
Klhl33	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
A930018M24Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Osgep	7.67369628229079	7.65164633103214	7.85131598902965	7.89987551372752	7.54556095464515	7.78720073291419	7.81659736185551	7.79825664596407
Apex1	10.2730100355556	10.1656076211494	10.496250301543	10.6342454651083	10.1959758202681	10.1547697636455	10.4490234476793	10.534088209026
Tmem55b	9.0206599573771	9.16745028882173	9.10880797363074	9.12057899336221	9.15971471977571	9.15736761466638	9.27962578888773	9.23242627250348
Pnp	8.96554731377136	8.78298626376825	9.26229916452862	9.3340320215315	9.02033241730535	8.81859001017194	9.19824043735726	9.31626850017369
Pnp2	7.36895494971419	7.24227234722159	7.53069429204705	7.60917138601586	7.38784291583209	7.30764235369591	7.38748350291534	7.50904604791623
Rnase10	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rnase9	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rnase11	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rnase12	6.35359708413874	6.13179381389296	6.13179381389296	6.2795009803371	6.13179381389296	6.13179381389296	6.13179381389296	6.38428838801323
Olfr750	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ang	6.44516362046025	6.30326731179385	6.13179381389296	6.13179381389296	6.13179381389296	6.4136289099937	6.13179381389296	6.38428838801323
Rnase4	6.9370597378714	6.92646493590163	6.64730233974534	6.83354335369973	6.80073478609811	6.90414497489516	6.69184775243849	6.79483391950212
Eddm3b	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rnase6	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rnase1	6.28870956276683	6.13179381389296	6.13179381389296	6.13179381389296	6.30043516619232	6.4136289099937	6.13179381389296	6.38428838801323
